"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","15 years and over","Percent","239","units","0","v2091597","1.8.3.1","6.3","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","15 years and over","Percent","239","units","0","v2091597","1.8.3.1","5.9","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","15 years and over","Percent","239","units","0","v2091597","1.8.3.1","6.2","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","15 years and over","Percent","239","units","0","v2091597","1.8.3.1","6.2","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","15 years and over","Percent","239","units","0","v2091597","1.8.3.1","6.7","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","13.3","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","12.7","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","13.3","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","13.4","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","11.5","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","10.3","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","11.2","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","10.3","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","12.4","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","10.8","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","12.4","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","12.7","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","15 to 24 years","Percent","239","units","0","v2091598","1.8.3.2","15.6","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","4.7","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","4.7","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","5.7","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","7.0","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","4.7","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","5.0","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","5.2","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","4.9","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","5.3","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","5.1","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","5.3","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","5.2","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","25 years and over","Percent","239","units","0","v2091599","1.8.3.3","5.1","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.2","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.3","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.8","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","7.4","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.6","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.8","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.8","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.2","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","6.1","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.8","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.7","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.6","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","25 to 44 years","Percent","239","units","0","v2091600","1.8.3.4","5.9","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.0","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","5.8","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","6.7","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","3.5","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.0","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.6","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.5","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.5","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.4","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.8","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.8","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","45 to 64 years","Percent","239","units","0","v19650605","1.8.3.22","4.5","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.1","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","5.6","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","6.5","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","3.6","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.0","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.5","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.5","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.4","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.3","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.7","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.7","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","45 years and over","Percent","239","units","0","v2091601","1.8.3.5","4.3","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","4.9","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","4.8","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.8","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","7.1","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.1","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.3","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.4","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","4.9","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.5","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.2","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.4","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.4","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","25 to 54 years","Percent","239","units","0","v2091602","1.8.3.6","5.5","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.5","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","5.4","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","6.5","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","3.4","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","3.9","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.7","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.8","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.7","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.8","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.7","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.5","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","55 years and over","Percent","239","units","0","v2091603","1.8.3.7","4.0","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","6.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","6.0","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","7.1","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","8.1","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","5.7","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","5.8","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","6.1","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","5.7","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","6.4","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","6.0","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","6.4","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","6.3","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","15 to 64 years","Percent","239","units","0","v2091604","1.8.3.8","6.9","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","18.6","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","17.5","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","20.3","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","18.0","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","17.6","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","16.9","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","15.1","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","14.9","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","16.0","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","15.3","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","17.2","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","17.2","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","15 to 19 years","Percent","239","units","0","v2091605","1.8.3.9","21.5","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","10.3","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","9.9","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","8.9","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","10.5","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","8.2","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","6.8","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","9.2","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","7.8","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","10.4","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","8.4","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","10.0","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","10.3","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","20 to 24 years","Percent","239","units","0","v2091606","1.8.3.10","12.3","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","6.8","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","6.2","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","6.0","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","8.6","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","5.9","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","6.1","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","7.3","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","5.7","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","7.6","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","6.7","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","6.6","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","6.4","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","25 to 29 years","Percent","239","units","0","v2091607","1.8.3.11","6.5","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","5.2","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.3","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.8","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","7.2","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.3","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.6","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.3","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.3","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","7.0","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.6","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","5.7","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.2","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","30 to 34 years","Percent","239","units","0","v2091608","1.8.3.12","6.3","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","4.5","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","4.6","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","5.8","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","7.3","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","5.5","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","5.5","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","4.3","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","4.3","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","5.4","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","4.8","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","5.9","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","5.4","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","35 to 39 years","Percent","239","units","0","v2091609","1.8.3.13","5.9","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.0","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.6","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","6.5","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.8","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.9","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","5.1","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.4","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.5","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.9","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.7","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.3","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","40 to 44 years","Percent","239","units","0","v2091610","1.8.3.14","4.6","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","4.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","2.9","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","5.9","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","6.0","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","3.0","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","4.4","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","4.8","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","4.3","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","4.7","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","3.9","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","4.7","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","4.7","","","","1"
